Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Regulation of Protein Localization (GO:0032880),2/97,0.0849237360045432,0.2302781914508179,0,0,4.254564983888292,10.49176426482804,RACK1;REXO2
GO_Biological_Process_2025,Negative Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,RACK1
GO_Biological_Process_2025,Regulation of Integrin-Mediated Signaling Pathway (GO:2001044),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,TIMP1
GO_Biological_Process_2025,Regulation of Lymphocyte Proliferation (GO:0050670),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,LGALS3
GO_Biological_Process_2025,Negative Regulation of Reproductive Process (GO:2000242),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,TIMP1
GO_Biological_Process_2025,Nucleobase-Containing Small Molecule Metabolic Process (GO:0055086),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,GUK1
GO_Biological_Process_2025,Phosphate Ion Transport (GO:0006817),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,SLC20A1
GO_Biological_Process_2025,Regulation of Vascular Endothelial Cell Proliferation (GO:1905562),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,CCL2
GO_Biological_Process_2025,Regulation of Viral Transcription (GO:0046782),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,HEXIM1
GO_Biological_Process_2025,Positive Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901021),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,STAC3
GO_Biological_Process_2025,Positive Regulation of Focal Adhesion Assembly (GO:0051894),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,S100A10
GO_Biological_Process_2025,Melanosome Localization (GO:0032400),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,MYO5A
GO_Biological_Process_2025,rRNA Modification (GO:0000154),1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,NHP2
GO_Biological_Process_2025,"Negative Regulation of DNA-templated Transcription, Elongation (GO:0032785)",1/18,0.0863099571505927,0.2302781914508179,0,0,11.81402257872846,28.942114306609312,HEXIM1
GO_Biological_Process_2025,Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800),2/98,0.0864201908419545,0.2302781914508179,0,0,4.210034013605442,10.308411171595903,NEURL3;RACK1
GO_Biological_Process_2025,Positive Regulation of Protein Modification Process (GO:0031401),2/98,0.0864201908419545,0.2302781914508179,0,0,4.210034013605442,10.308411171595903,GPNMB;RACK1
GO_Biological_Process_2025,Regulation of Angiogenesis (GO:0045765),3/211,0.0892518307965823,0.2310942165134405,0,0,2.928033306899286,7.074987394587304,GPNMB;ANGPTL3;RHOB
GO_Biological_Process_2025,Cellular Response to Chemical Stress (GO:0062197),2/100,0.0894369333512961,0.2310942165134405,0,0,4.123698458975427,9.95552171579456,SRXN1;PYCR1
GO_Biological_Process_2025,Monoatomic Ion Transport (GO:0006811),2/100,0.0894369333512961,0.2310942165134405,0,0,4.123698458975427,9.95552171579456,SLC20A1;PLP2
GO_Biological_Process_2025,Negative Regulation of Endopeptidase Activity (GO:0010951),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,TIMP1
GO_Biological_Process_2025,Nuclear Migration (GO:0007097),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,SYNE2
GO_Biological_Process_2025,Regulation of Protein Neddylation (GO:2000434),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,RPL5
GO_Biological_Process_2025,Regulation of Tissue Remodeling (GO:0034103),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,GPNMB
GO_Biological_Process_2025,Response to Fibroblast Growth Factor (GO:0071774),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,CD44
GO_Biological_Process_2025,Signaling Receptor Ligand Precursor Processing (GO:0140448),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,MMP12
GO_Biological_Process_2025,Skeletal Muscle Contraction (GO:0003009),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,STAC3
GO_Biological_Process_2025,Positive Regulation of Embryonic Development (GO:0040019),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,RACK1
GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,CCL2
GO_Biological_Process_2025,Positive Regulation of Hormone Secretion (GO:0046887),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,GPNMB
GO_Biological_Process_2025,Positive Regulation of Signaling Receptor Activity (GO:2000273),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,CCL2
GO_Biological_Process_2025,Protein Localization to Microtubule Organizing Center (GO:1905508),1/19,0.0908825145361798,0.2310942165134405,0,0,11.15712682379349,26.75688382123247,SNX10
GO_Biological_Process_2025,Cytoplasmic Translation (GO:0002181),2/101,0.0909569913965944,0.2310942165134405,0,0,4.081838796124511,9.785671777221246,RPL5;RACK1
GO_Biological_Process_2025,Regulation of Endopeptidase Activity (GO:0052548),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,TIMP1
GO_Biological_Process_2025,Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,PVR
GO_Biological_Process_2025,Regulation of Granulocyte Chemotaxis (GO:0071622),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,CCL2
GO_Biological_Process_2025,Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901028),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,MPV17L
GO_Biological_Process_2025,Cellular Response to Fatty Acid (GO:0071398),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,AKR1C3
GO_Biological_Process_2025,Sphingosine Metabolic Process (GO:0006670),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,PLPP2
GO_Biological_Process_2025,Positive Regulation of Ion Transmembrane Transporter Activity (GO:0032414),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,CCL2
GO_Biological_Process_2025,Positive Regulation of Macrophage Migration (GO:1905523),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,CCL2
GO_Biological_Process_2025,Glutamate Metabolic Process (GO:0006536),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,GLS2
GO_Biological_Process_2025,Xenobiotic Transport (GO:0042908),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,ABCC3
GO_Biological_Process_2025,Positive Regulation of Protein Processing (GO:0010954),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,S100A10
GO_Biological_Process_2025,High-Density Lipoprotein Particle Remodeling (GO:0034375),1/20,0.0954324164624814,0.2342919437871033,0,0,10.569377990430622,24.83103038927071,LIPC
GO_Biological_Process_2025,Steroid Metabolic Process (GO:0008202),2/106,0.0986696402849088,0.2354956982851664,0,0,3.8846153846153846,8.996683675058378,CYP1A1;AKR1C3
GO_Biological_Process_2025,Regulation of Epithelial Cell Differentiation (GO:0030856),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,MAFF
GO_Biological_Process_2025,Negative Regulation of Leukocyte Cell-Cell Adhesion (GO:1903038),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,GPNMB
GO_Biological_Process_2025,RNA-templated DNA Biosynthetic Process (GO:0006278),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,NHP2
GO_Biological_Process_2025,Regulation of Macrophage Chemotaxis (GO:0010758),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,CCL2
GO_Biological_Process_2025,Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,CD44
GO_Biological_Process_2025,Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,VNN1
GO_Biological_Process_2025,Neuromuscular Synaptic Transmission (GO:0007274),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,STAC3
GO_Biological_Process_2025,Positive Regulation of Epidermal Cell Differentiation (GO:0045606),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,REXO2
GO_Biological_Process_2025,Telomere Maintenance via Telomerase (GO:0007004),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,NHP2
GO_Biological_Process_2025,Establishment of Skin Barrier (GO:0061436),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,REXO2
GO_Biological_Process_2025,Positive Regulation of Leukocyte Activation (GO:0002696),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,LBP
GO_Biological_Process_2025,Positive Regulation of Lipid Catabolic Process (GO:0050996),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,ANGPTL3
GO_Biological_Process_2025,Protein Localization to Centrosome (GO:0071539),1/21,0.0999597740324998,0.2354956982851664,0,0,10.04040404040404,23.1229243332888,SNX10
GO_Biological_Process_2025,Cell-Matrix Adhesion (GO:0007160),2/107,0.1002338670046704,0.2354956982851664,0,0,3.847424684159378,8.850035372430577,ANGPTL3;CD44
GO_Biological_Process_2025,Dephosphorylation (GO:0016311),2/107,0.1002338670046704,0.2354956982851664,0,0,3.847424684159378,8.850035372430577,PLPP2;DUSP16
GO_Biological_Process_2025,Regulation of ERK1 and ERK2 Cascade (GO:0070372),3/223,0.1011481556808155,0.2370066704156374,0,0,2.7666354264292408,6.338829182351856,GPNMB;SLC30A10;CD44
GO_Biological_Process_2025,Positive Regulation of Vasculature Development (GO:1904018),2/109,0.1033831480896997,0.2380498457717318,0,0,3.775128743086019,8.566949896272241,ANGPTL3;RHOB
GO_Biological_Process_2025,Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,PVR
GO_Biological_Process_2025,Alpha-Amino Acid Catabolic Process (GO:1901606),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,OTC
GO_Biological_Process_2025,Positive Regulation of Epithelial Cell Differentiation (GO:0030858),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,REXO2
GO_Biological_Process_2025,Positive Regulation of Interferon-Alpha Production (GO:0032727),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,GPNMB
GO_Biological_Process_2025,Thioester Metabolic Process (GO:0035383),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,ACOT2
GO_Biological_Process_2025,Positive Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,PVR
GO_Biological_Process_2025,Positive Regulation of p38MAPK Cascade (GO:1900745),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,GADD45A
GO_Biological_Process_2025,"Positive Regulation of Synaptic Transmission, Glutamatergic (GO:0051968)",1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,CCL2
GO_Biological_Process_2025,Negative Regulation of T Cell Receptor Signaling Pathway (GO:0050860),1/22,0.104464697819105,0.2380498457717318,0,0,9.561808561808562,21.59922753970687,LGALS3
GO_Biological_Process_2025,Positive Regulation of GTPase Activity (GO:0043547),2/111,0.1065594896807097,0.2380498457717318,0,0,3.705485864070399,8.296775020722748,RACK1;S100A10
GO_Biological_Process_2025,Positive Regulation of T Cell Activation (GO:0050870),2/111,0.1065594896807097,0.2380498457717318,0,0,3.705485864070399,8.296775020722748,CCL2;CD276
GO_Biological_Process_2025,Positive Regulation of MAPK Cascade (GO:0043410),4/362,0.1080627660831115,0.2380498457717318,0,0,2.274441340782123,5.060729905295695,GPNMB;GADD45A;SLC30A10;CD44
GO_Biological_Process_2025,Positive Regulation of Intracellular Signal Transduction (GO:1902533),6/652,0.108421893611077,0.2380498457717318,0,0,1.902443844279033,4.226707506114062,HEXIM1;CITED2;SLC20A1;RACK1;AKR1C3;RHOC
GO_Biological_Process_2025,Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,CD44
GO_Biological_Process_2025,Negative Regulation of Peptidase Activity (GO:0010466),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,TIMP1
GO_Biological_Process_2025,Negative Regulation of Smoothened Signaling Pathway (GO:0045879),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,RACK1
GO_Biological_Process_2025,Artery Development (GO:0060840),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,ANGPTL3
GO_Biological_Process_2025,Nucleotide-Sugar Biosynthetic Process (GO:0009226),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,PMM1
GO_Biological_Process_2025,Carbohydrate Derivative Catabolic Process (GO:1901136),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,MANBA
GO_Biological_Process_2025,Positive Regulation of DNA Replication (GO:0045740),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,WEE1
GO_Biological_Process_2025,Retinol Metabolic Process (GO:0042572),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,CYP1A1
GO_Biological_Process_2025,Positive Regulation of Cell-Substrate Junction Organization (GO:0150117),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,S100A10
GO_Biological_Process_2025,Skin Epidermis Development (GO:0098773),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,REXO2
GO_Biological_Process_2025,Zinc Ion Transmembrane Transport (GO:0071577),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,SLC30A10
GO_Biological_Process_2025,Hepaticobiliary System Development (GO:0061008),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,CITED2
GO_Biological_Process_2025,Prostanoid Metabolic Process (GO:0006692),1/23,0.1089472978360328,0.2380498457717318,0,0,9.1267217630854,20.232947516534363,AKR1C3
GO_Biological_Process_2025,Lipid Transport (GO:0006869),2/113,0.109762052329387,0.2392320043288885,0,0,3.638352638352639,8.038723369904124,ABCC3;LBP
GO_Biological_Process_2025,Translation (GO:0006412),3/232,0.1104659121595449,0.2399959211859927,0,0,2.656687525323009,5.852810917325962,RPL5;PABPC4;RACK1
GO_Biological_Process_2025,Regulation of Interleukin-6 Production (GO:0032675),2/114,0.1113729080000625,0.2399959211859927,0,0,3.6056851311953353,7.914014366919983,GPNMB;LBP
GO_Biological_Process_2025,T Cell Activation (GO:0042110),2/114,0.1113729080000625,0.2399959211859927,0,0,3.6056851311953353,7.914014366919983,CD44;CD276
GO_Biological_Process_2025,Cellular Response to Lipid (GO:0071396),3/234,0.1125804881940829,0.2399959211859927,0,0,2.633418128263489,5.751613937505418,AKR1C3;CCL2;LBP
GO_Biological_Process_2025,Positive Regulation of Inflammatory Response (GO:0050729),2/115,0.1129900103369626,0.2399959211859927,0,0,3.573595810005418,7.792067954770498,LGALS3;LBP
GO_Biological_Process_2025,Negative Regulation of Protein Localization to Cell Periphery (GO:1904376),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,REXO2
GO_Biological_Process_2025,Osteoclast Differentiation (GO:0030316),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,SNX10
GO_Biological_Process_2025,Cellular Response to Steroid Hormone Stimulus (GO:0071383),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,AKR1C3
GO_Biological_Process_2025,Response to dsRNA (GO:0043331),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,SLC3A2
GO_Biological_Process_2025,Positive Regulation of Cell Communication (GO:0010647),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,GPNMB
GO_Biological_Process_2025,Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,CITED2
GO_Biological_Process_2025,Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),1/24,0.113407683581024,0.2399959211859927,0,0,8.729468599033817,19.002011610155247,CITED2
GO_Biological_Process_2025,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),2/116,0.1146132582954132,0.2419613230680947,0,0,3.5420694593626925,7.672801780572879,LGALS3;CCL2
GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:1902230),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,CD44
GO_Biological_Process_2025,Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,TIMP1
GO_Biological_Process_2025,Activin Receptor Signaling Pathway (GO:0032924),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,CITED2
GO_Biological_Process_2025,Bile Acid and Bile Salt Transport (GO:0015721),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,ABCC3
GO_Biological_Process_2025,Vesicle Cytoskeletal Trafficking (GO:0099518),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,MYO5A
GO_Biological_Process_2025,Zinc Ion Transport (GO:0006829),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,SLC30A10
GO_Biological_Process_2025,Icosanoid Biosynthetic Process (GO:0046456),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,AKR1C3
GO_Biological_Process_2025,Lamellipodium Assembly (GO:0030032),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,ABLIM3
GO_Biological_Process_2025,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,CYP1A1
GO_Biological_Process_2025,Negative Regulation of Catalytic Activity (GO:0043086),1/25,0.1178459640404217,0.2429183315361523,0,0,8.365319865319865,17.88820673407011,TIMP1
GO_Biological_Process_2025,Negative Regulation of Lipid Biosynthetic Process (GO:0051055),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,AKR1C3
GO_Biological_Process_2025,Regulation of Lipid Catabolic Process (GO:0050994),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,ANGPTL3
GO_Biological_Process_2025,Diterpenoid Metabolic Process (GO:0016101),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,AKR1C3
GO_Biological_Process_2025,Fat-Soluble Vitamin Metabolic Process (GO:0006775),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,CYP1A1
GO_Biological_Process_2025,Positive Regulation of Natural Killer Cell Mediated Immunity (GO:0002717),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,PVR
GO_Biological_Process_2025,Macromolecule Methylation (GO:0043414),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,BHMT
GO_Biological_Process_2025,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),1/26,0.1222622476286691,0.2479285485555843,0,0,8.030303030303031,16.876380218002918,RBBP8
GO_Biological_Process_2025,Cellular Response to Oxidative Stress (GO:0034599),2/121,0.1228182019197929,0.2484794177729145,0,0,3.392385525638827,7.1140022366712525,SRXN1;PYCR1
GO_Biological_Process_2025,Cellular Response to Molecule of Bacterial Origin (GO:0071219),2/123,0.1261397529272332,0.2493196066952038,0,0,3.335975712599089,6.906686810673667,CCL2;LBP
GO_Biological_Process_2025,Response to Cytokine (GO:0034097),2/123,0.1261397529272332,0.2493196066952038,0,0,3.335975712599089,6.906686810673667,MMP12;TIMP1
GO_Biological_Process_2025,Regulation of Interferon-Alpha Production (GO:0032647),1/27,0.1266566423028266,0.2493196066952038,0,0,7.721056721056721,15.953830010816358,GPNMB
